"VIGENCIA","PERIODO OTORGAMIENTO","SEXO AL NACER","ESTRATO SOCIOECONÓMICO","CÓDIGO DEDEPARTAMENTO DE ORIGEN","DEPARTAMENTO DE ORIGEN","CATEGORÍA DEL MUNICIPIO DE ORIGEN","SECTOR IES","NIVEL DE FORMACIÓN","MODALIDAD DE LÍNEA","MODALIDAD DEL CRÉDITO","RANGO DEL VALOR TOTAL DESEMBOLSADO","NÚMERO DE NUEVOS BENEFICIARIOS DE CRÉDITO"
"2,025","2025-2","Femenino","3","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,025","2025-2","Femenino","3","15","BOYACÁ","INTERMEDIO","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","15","BOYACÁ","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","15","BOYACÁ","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","15","BOYACÁ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","17","CALDAS","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","3","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","19","CAUCA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","3","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","20","CESAR","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","23","CÓRDOBA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","3","23","CÓRDOBA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","2"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","INTERMEDIO","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","25","CUNDINAMARCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","27","CHOCÓ","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","41","HUILA","INTERMEDIO","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","3","41","HUILA","INTERMEDIO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","41","HUILA","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","41","HUILA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","41","HUILA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","44","LA GUAJIRA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","44","LA GUAJIRA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","44","LA GUAJIRA","RURAL","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","44","LA GUAJIRA","RURAL","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","44","LA GUAJIRA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","47","MAGDALENA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","47","MAGDALENA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","2"
"2,025","2025-2","Femenino","3","47","MAGDALENA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Femenino","3","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","5"
"2,025","2025-2","Femenino","3","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,025","2025-2","Femenino","3","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","4"
"2,025","2025-2","Femenino","3","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","52","NARIÑO","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","I","1"
"2,025","2025-2","Femenino","3","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","2"
"2,025","2025-2","Femenino","3","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","I","1"
"2,025","2025-2","Femenino","3","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Femenino","3","66","RISARALDA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","66","RISARALDA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","66","RISARALDA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","3"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","3","68","SANTANDER","RURAL DISPERSO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","70","SUCRE","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","70","SUCRE","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","70","SUCRE","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","70","SUCRE","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","70","SUCRE","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","2"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","4"
"2,025","2025-2","Femenino","3","73","TOLIMA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","RURAL DISPERSO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","73","TOLIMA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","2"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","5"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","3"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","7"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","10"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","11"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","3","76","VALLE DEL CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","3","81","ARAUCA","INTERMEDIO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","85","CASANARE","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","3","86","PUTUMAYO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","3","91","AMAZONAS","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","2"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","5"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","4","5","ANTIOQUIA","INTERMEDIO","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","IV","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","I","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","V","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","7"
"2,025","2025-2","Femenino","4","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","16"
"2,025","2025-2","Femenino","4","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","4","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","4","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","4","23","CÓRDOBA","INTERMEDIO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","25","CUNDINAMARCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","25","CUNDINAMARCA","RURAL DISPERSO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","27","CHOCÓ","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","50","META","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","II","1"
"2,025","2025-2","Femenino","4","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Femenino","4","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Femenino","4","52","NARIÑO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","4","54","NORTE DE SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Doctorado","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","66","RISARALDA","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","66","RISARALDA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","I","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","4","73","TOLIMA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","4","73","TOLIMA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
